"","H","C","Tau","D"
"654",0.999954464899171,5.97469695072756e-05,30,4
"655",0.999942975448117,7.4731004024048e-05,30,4
"656",0.999954628085933,5.94244235010933e-05,30,4
"657",0.999921514643841,0.000102596146500019,30,4
"658",0.999919659061589,0.000105225563532927,30,4
"659",0.999958961533347,5.39787372128946e-05,30,4
"660",0.999958588361629,5.42913266208782e-05,30,4
"661",0.99996179384124,5.00410855638206e-05,30,4
"662",0.999949113918488,6.67367900261429e-05,30,4
"663",0.999910604230661,0.000117132044348005,30,4
"664",0.999907092141453,0.00012160758200249,30,4
"665",0.999923511794419,0.000100496868150523,30,4
"666",0.999953657534002,6.06937378204482e-05,30,4
"667",0.999951688019504,6.34113083219007e-05,30,4
"668",0.999977825226976,2.91473466450509e-05,30,4
"669",0.999921365122512,0.00010315118977142,30,4
"670",0.999978016586665,2.88122291939829e-05,30,4
"671",0.99994671064735,7.00758290369193e-05,30,4
"672",0.99993525765577,8.48530177063007e-05,30,4
"673",0.999927659265441,9.50606008707561e-05,30,4
"674",0.999953412767031,6.10995282071831e-05,30,4
"675",0.999968732685203,4.10249573978986e-05,30,4
"676",0.99991501216456,0.000111523087560028,30,4
"677",0.999921299443165,0.0001030958213948,30,4
"678",0.999953113099139,6.14426776160595e-05,30,4
"679",0.999937007707084,8.26443510077956e-05,30,4
"680",0.999976355458907,3.10287401856523e-05,30,4
"681",0.999953569875745,6.09116099901025e-05,30,4
"682",0.999951904797195,6.30252083720622e-05,30,4
"683",0.999934880305003,8.54129315727486e-05,30,4
"684",0.999940774918347,7.77433553760486e-05,30,4
"685",0.999922757162775,0.000101326011584321,30,4
"686",0.99994205905048,7.59495512376633e-05,30,4
"687",0.999935350844961,8.47755567275359e-05,30,4
"688",0.999912057752753,0.0001157675756647,30,4
"689",0.999891736518903,0.000142490931422807,30,4
"690",0.999947750962677,6.84459315800358e-05,30,4
"691",0.999856568792149,0.000188341614858504,30,4
"692",0.999962390599375,4.92714791504106e-05,30,4
"693",0.999937289517174,8.22568469041289e-05,30,4
"694",0.999892741756139,0.000140781737009877,30,4
"695",0.999934904424375,8.54807732771104e-05,30,4
"696",0.999962231601634,4.94761580544135e-05,30,4
"697",0.999931064562148,9.03716635420653e-05,30,4
"698",0.999944789827188,7.23438541845917e-05,30,4
"699",0.999936218321613,8.35929134512676e-05,30,4
"700",0.999942543176019,7.5425466802007e-05,30,4
"701",0.999967648367039,4.24633490716688e-05,50,4
"702",0.999956205247879,5.73694411025461e-05,50,4
"703",0.99995758712348,5.56783428843531e-05,50,4
"704",0.999944247445301,7.32130562101265e-05,50,4
"705",0.999913650288232,0.000113311410990433,50,4
"706",0.999914147203287,0.000112580184077843,50,4
"707",0.999958310236609,5.46583488118053e-05,50,4
"708",0.999940882218958,7.74538739880319e-05,50,4
"709",0.999954595164048,5.95985197989776e-05,50,4
"710",0.99994303811342,7.46466501701903e-05,50,4
"711",0.999948022043634,6.79873517136037e-05,50,4
"712",0.999916189080946,0.000109996597498535,50,4
"713",0.99994754250961,6.89233725548122e-05,50,4
"714",0.99997739248458,2.96566997198769e-05,50,4
"715",0.9999740405413,3.4059435995815e-05,50,4
"716",0.999921080519982,0.000103309618239903,50,4
"717",0.999914168218203,0.000112370035643114,50,4
"718",0.999934182581213,8.6423608330202e-05,50,4
"719",0.99994338163862,7.43008301804749e-05,50,4
"720",0.999896904314179,0.00013518327683058,50,4
"721",0.999892879399028,0.000140362601564245,50,4
"722",0.999928578355309,9.3650303521131e-05,50,4
"723",0.999956364924465,5.73258699644317e-05,50,4
"724",0.999872143432905,0.000167931417572983,50,4
"725",0.999923818828382,0.000100318937451924,50,4
"726",0.999891960776803,0.000141865266748825,50,4
"727",0.999944592561976,7.25371972816005e-05,50,4
"728",0.999918144366367,0.000107459795902247,50,4
"729",0.999935046562928,8.52219865264053e-05,50,4
"730",0.999952410193868,6.24624664129416e-05,50,4
"731",0.999955643348365,5.81805700030518e-05,50,4
"732",0.999970331680123,3.88998782094356e-05,50,4
"733",0.999959067372522,5.38410449739259e-05,50,4
"734",0.999933195211181,8.76865046408811e-05,50,4
"735",0.999940312747687,7.82563110620892e-05,50,4
"736",0.999890995515232,0.000142982827817911,50,4
"737",0.999925683988872,9.76132819431669e-05,50,4
"738",0.999914870329851,0.000111609976818477,50,4
"739",0.999924206834031,9.92991700008324e-05,50,4
"740",0.999926357603256,9.64837826984798e-05,50,4
"741",0.999968634648881,4.11844867106778e-05,50,4
"742",0.999904877086939,0.000124829940197006,50,4
"743",0.999928985872708,9.31009782066544e-05,50,4
"744",0.999956374401719,5.7221251797379e-05,50,4
"745",0.999939577966458,7.92903581506785e-05,50,4
"746",0.999942383304232,7.5598281470218e-05,50,4
"747",0.999922812981605,0.000101161224288457,50,4
"748",0.999886497632292,0.000148691535935207,50,4
"749",0.999941885100267,7.62142986341344e-05,50,4
"750",0.999953971072838,6.0383296784791e-05,50,4
"751",0.999938857200393,8.02634991197094e-05,50,4
"752",0.999937617236733,8.17447632016166e-05,50,4
"753",0.999957811209175,5.53432818963423e-05,50,4
"754",0.999947455159848,6.90251741164589e-05,50,4
"755",0.999926044657147,9.69397994969337e-05,50,4
"756",0.999929064352715,9.30821585830492e-05,50,4
"757",0.999932533544921,8.86931230299701e-05,50,4
"758",0.999946323916751,7.04471615628483e-05,50,4
"759",0.999949199386987,6.66332928050424e-05,50,4
"760",0.99994620443069,7.06346620532333e-05,50,4
"761",0.999962812438498,4.87916255035779e-05,50,4
"762",0.999939924403317,7.87651700674182e-05,50,4
"763",0.999957877251536,5.52714112109615e-05,50,4
"764",0.999908525383576,0.000120078048903442,50,4
"765",0.999949203378665,6.66571098671946e-05,50,4
"766",0.999954136911115,6.01928153250568e-05,50,4
"767",0.999854239330675,0.000191322878636437,50,4
"768",0.999927321774712,9.55128467067629e-05,50,4
"769",0.999961800047558,5.01197728848267e-05,50,4
"770",0.999941302647217,7.69306188090199e-05,50,4
"771",0.999942785199022,7.51083970632413e-05,50,4
"772",0.999970547575549,3.8662329092609e-05,50,4
"773",0.999931182253306,9.02668467467376e-05,50,4
"774",0.999969942980499,3.94270654235699e-05,50,4
"775",0.999922299783642,0.000101827697978566,50,4
"776",0.999938139426627,8.121578903987e-05,50,4
"777",0.999950146584354,6.53471073970802e-05,50,4
"778",0.999873021613153,0.000166384715625325,50,4
"779",0.999886590313597,0.000148771771496613,50,4
"780",0.9999486100141,6.74579324475916e-05,50,4
"781",0.999929247498421,9.26135132743973e-05,50,4
"782",0.999941023240896,7.74225584343729e-05,50,4
"783",0.999883737117533,0.000152438244013125,50,4
"784",0.999920943442146,0.000103913279852594,50,4
"785",0.999956286489812,5.73765099209639e-05,50,4
"786",0.99996155959136,5.04093870704631e-05,50,4
"787",0.999961455176061,5.05213665273041e-05,50,4
"788",0.999953165499298,6.13711155329736e-05,50,4
"789",0.999898922112498,0.000132604454030065,50,4
"790",0.999919137316719,0.000105747171853727,50,4
"791",0.999911841771171,0.000115641637614393,50,4
"792",0.99996153460306,5.04074850625075e-05,50,4
"793",0.99993738168995,8.20796353084865e-05,50,4
"794",0.999964311031921,4.68434631782024e-05,50,4
"795",0.999876127006469,0.00016306623182123,50,4
"796",0.999949899750494,6.57493373010715e-05,50,4
"797",0.999967102598591,4.31625232912414e-05,50,4
"798",0.99993543133484,8.49246983209066e-05,50,4
"799",0.999913951172075,0.000112917918772779,50,4
"800",0.999961810067769,5.00384617946586e-05,50,4
"801",0.999816074445022,0.000329382625007049,1,5
"802",0.999753477709051,0.000440874369097128,1,5
"803",0.99979090953404,0.000374146999839391,1,5
"804",0.999816867176658,0.000328078882058327,1,5
"805",0.999702048555271,0.00053231698175162,1,5
"806",0.99976388633979,0.000421508296572631,1,5
"807",0.999697182387701,0.00054305653371203,1,5
"808",0.999765380943228,0.000419967451193871,1,5
"809",0.999765904855889,0.000419663078297865,1,5
"810",0.9997623919906,0.000423634958035979,1,5
"811",0.999753840014489,0.000442959505502759,1,5
"812",0.99978356409732,0.000388319685582065,1,5
"813",0.999787624222925,0.000379796999370614,1,5
"814",0.999760993769692,0.000427882847123829,1,5
"815",0.99977439214657,0.000402849935264183,1,5
"816",0.99975949080654,0.00042981758035872,1,5
"817",0.999749068140611,0.000449005360576943,1,5
"818",0.99972051720861,0.000499658334519457,1,5
"819",0.99974129194519,0.000462309454784179,1,5
"820",0.999733051340838,0.000476978984157439,1,5
"821",0.999740537356312,0.000462827715983208,1,5
"822",0.999745221667357,0.000455675312416937,1,5
"823",0.999749668570327,0.000446143094309272,1,5
"824",0.999785333520259,0.000383593411357476,1,5
"825",0.999789529801353,0.000378029979319925,1,5
"826",0.999756925653306,0.000434321543116813,1,5
"827",0.99985405429125,0.00026081020205185,1,5
"828",0.999756609397258,0.000434024603277917,1,5
"829",0.999795668008888,0.000364594596183781,1,5
"830",0.99974611199588,0.000454504543253312,1,5
"831",0.999755587579583,0.000437583689869863,1,5
"832",0.999765005277532,0.000420649609640976,1,5
"833",0.999769878996457,0.000411179817652216,1,5
"834",0.999771552882111,0.00040965455901731,1,5
"835",0.999723160751578,0.000493734872753528,1,5
"836",0.999763811395879,0.000422716632222797,1,5
"837",0.999793386043467,0.000370887325718728,1,5
"838",0.99978191577279,0.000390214605625547,1,5
"839",0.999746324404776,0.000454815149652609,1,5
"840",0.999789550480777,0.000376217736048405,1,5
"841",0.999716301789196,0.000507468624464608,1,5
"842",0.999807674157854,0.000343667147752247,1,5
"843",0.999762834049284,0.000424600268383668,1,5
"844",0.999744526506657,0.000456477576703812,1,5
"845",0.999664081518717,0.000597704019978388,1,5
"846",0.999754995745356,0.000438046409865306,1,5
"847",0.99975977031721,0.000430401564601015,1,5
"848",0.999758538365775,0.000430994661735803,1,5
"849",0.999720071548025,0.000501476477462973,1,5
"850",0.999767373347352,0.000417239200586624,1,5
"851",0.999765020888907,0.000420640113366499,1,5
"852",0.999763086157733,0.000423412439333468,1,5
"853",0.999778612543247,0.000396629821779251,1,5
"854",0.99973817831968,0.00047025531739001,1,5
"855",0.999730138147283,0.000482292662420781,1,5
"856",0.999812613791362,0.000336009155959866,1,5
"857",0.999775857662518,0.000402028027711377,1,5
"858",0.99977264682181,0.000407427664240978,1,5
"859",0.999773296466768,0.000406387315648831,1,5
"860",0.99968356244764,0.000567608788685705,1,5
"861",0.99975639201356,0.000436180366939174,1,5
"862",0.999782192772444,0.000388225545715388,1,5
"863",0.999698283173169,0.000539587311940832,1,5
"864",0.999715360339491,0.000509008823199711,1,5
"865",0.999722897926494,0.0004975121850559,1,5
"866",0.999751206601502,0.000443606820759366,1,5
"867",0.999664506916898,0.000599253104199102,1,5
"868",0.999759488479633,0.000429748811981829,1,5
"869",0.99973234620003,0.000478051344253085,1,5
"870",0.999718769988992,0.000502291589507807,1,5
"871",0.999714833813881,0.000511049972044569,1,5
"872",0.999731053932974,0.000480705137433668,1,5
"873",0.999801186543045,0.000355894798521462,1,5
"874",0.999754247767454,0.000439172331339191,1,5
"875",0.999720207162595,0.000500968495147916,1,5
"876",0.999781674752382,0.000390437090877508,1,5
"877",0.999789882996913,0.000376317961793709,1,5
"878",0.999780249088266,0.000393041369284853,1,5
"879",0.999818001557413,0.000326985841378745,1,5
"880",0.999695333046083,0.000545352888633127,1,5
"881",0.999768445715233,0.000413974936864706,1,5
"882",0.999748148882032,0.000451400324490746,1,5
"883",0.999767271765437,0.000416039289187158,1,5
"884",0.999766917541643,0.000417030593010639,1,5
"885",0.99974581979104,0.000453723423899451,1,5
